都道府県,市町村名,役所名,lon,lat
山梨県,南アルプス市,南アルプス市役所,138.465005,35.608361
山梨県,北杜市,北杜市役所,138.423537,35.776501
山梨県,甲斐市,甲斐市役所,138.515796,35.660829
山梨県,笛吹市,笛吹市役所,138.63973,35.647296
山梨県,都留市,都留市役所,138.90547,35.551565
山梨県,山梨市,山梨市役所,138.686955,35.69342902
山梨県,大月市,大月市役所,138.940041,35.610474
山梨県,韮崎市,韮崎市役所,138.446192,35.708804
福井県,おおい町,おおい町役場,135.617885,35.481128
福井県,若狭町,若狭町役場三方庁舎,135.908384,35.548882
山梨県,甲府市,甲府市役所,138.5683386,35.66203333
山梨県,富士吉田市,富士吉田市役所,138.807857,35.487499
静岡県,富士市,富士市役所,138.676311,35.161386
静岡県,磐田市,磐田市役所,137.851511,34.717881
静岡県,焼津市,焼津市役所,138.32326,34.866906
静岡県,掛川市,掛川市役所,137.998403,34.768717
静岡県,三島市,三島市役所,138.918501,35.118483
静岡県,富士宮市,富士宮市役所,138.621656,35.221983
静岡県,伊東市,伊東市役所,139.102048,34.96568
静岡県,島田市,島田市役所,138.176055,34.836417
静岡県,静岡市,静岡市役所,138.382388,34.975473
静岡県,浜松市,浜松市役所,137.726117,34.710865
静岡県,沼津市,沼津市役所,138.863337,35.095723
静岡県,熱海市,熱海市役所,139.071546,35.095987
岐阜県,白川町,白川町役場,137.187821,35.581862
岐阜県,東白川村,東白川村役場,137.323745,35.64256
岐阜県,御嵩町,御嵩町役場,137.130885,35.434493
岐阜県,白川村,白川村役場,136.898542,36.270904
静岡県,河津町,河津町役場,138.987622,34.757018
静岡県,南伊豆町,南伊豆町役場,138.858533,34.651089
静岡県,松崎町,松崎町役場,138.778757,34.752763
静岡県,西伊豆町,西伊豆町役場,138.775334,34.771693
静岡県,菊川市,菊川市役所,138.084539,34.757721
静岡県,伊豆の国市,伊豆の国市役所,138.928885,35.027713
静岡県,牧之原市,牧之原市役所,138.224641,34.740059
静岡県,東伊豆町,東伊豆町役場,139.041265,34.772816
静岡県,裾野市,裾野市役所,138.906724,35.173891
静岡県,湖西市,湖西市役所,137.531617,34.718474
静岡県,伊豆市,伊豆市役所,138.946715,34.976591
静岡県,御前崎市,御前崎市役所,138.128117,34.637977
静岡県,藤枝市,藤枝市役所,138.257548,34.867349
静岡県,御殿場市,御殿場市役所,138.934506,35.308615
静岡県,袋井市,袋井市役所,137.924624,34.75016
静岡県,下田市,下田市役所,138.945316,34.679536
愛知県,半田市,半田市役所,136.93785,34.892626
愛知県,春日井市,春日井市役所,136.972232,35.247664
愛知県,豊川市,豊川市役所,137.375578,34.826784
愛知県,津島市,津島市役所,136.741236,35.17704
愛知県,豊橋市,豊橋市役所,137.391469,34.769199
愛知県,岡崎市,岡崎市役所,137.172999,34.954809
愛知県,一宮市,一宮市役所,136.802344,35.304013
愛知県,瀬戸市,瀬戸市役所,137.084117,35.22362
静岡県,吉田町,吉田町役場,138.251943,34.77087
静岡県,川根本町,川根本町役場,138.081695,35.046822
静岡県,森町,森町役場,137.927088,34.835601
愛知県,名古屋市,名古屋市役所,136.906421,35.181433
静岡県,函南町,函南町役場,138.953348,35.088937
静岡県,清水町,清水町役場,138.90272,35.099015
静岡県,長泉町,長泉町役場,138.897258,35.137712
静岡県,小山町,小山町役場,138.987296,35.36011
愛知県,東海市,東海市役所,136.902229,35.022976
愛知県,大府市,大府市役所,136.963868,35.011611
愛知県,知多市,知多市役所,136.864755,34.996533
愛知県,知立市,知立市役所,137.050843,35.001285
愛知県,江南市,江南市役所,136.870453,35.331953
愛知県,小牧市,小牧市役所,136.911971,35.291141
愛知県,稲沢市,稲沢市役所,136.780216,35.248135
愛知県,新城市,新城市役所,137.498504,34.899226
愛知県,西尾市,西尾市役所,137.061741,34.862009
愛知県,蒲郡市,蒲郡市役所,137.219653,34.826439
愛知県,犬山市,犬山市役所,136.944625,35.378641
愛知県,常滑市,常滑市役所,136.832375,34.886678
愛知県,碧南市,碧南市役所,136.993362,34.884782
愛知県,刈谷市,刈谷市役所,137.00206,34.988864
愛知県,豊田市,豊田市役所,137.156224,35.082345
愛知県,安城市,安城市役所,137.080297,34.958644
長野県,池田町,池田町役場,137.874499,36.421368
長野県,松川村,松川村役場,137.854556,36.424045
長野県,白馬村,白馬村役場,137.861969,36.69807
長野県,小谷村,小谷村役場,137.908305,36.779206
長野県,生坂村,生坂村役場,137.927484,36.425234
長野県,山形村,山形村役場,137.87897,36.168104
長野県,朝日村,朝日村役場,137.866114,36.123531
長野県,筑北村,筑北村役場,138.015179,36.426355
長野県,王滝村,王滝村役場,137.551076,35.809343
長野県,大桑村,大桑村役場,137.664938,35.682834
長野県,木曽町,木曽町役場,137.691534,35.842455
長野県,麻績村,麻績村役場,138.045267,36.456086
長野県,大鹿村,大鹿村役場,138.034044,35.578234
長野県,上松町,上松町役場,137.694153,35.78402
長野県,南木曽町,南木曽町役場,137.608936,35.603787
長野県,木祖村,木祖村役場,137.783163,35.936307
岐阜県,高山市,高山市役所,137.252206,36.146093
岐阜県,多治見市,多治見市役所,137.132078,35.332773
岐阜県,関市,関市役所,136.917895,35.495777
岐阜県,中津川市,中津川市役所,137.500616,35.487493
長野県,飯綱町,飯綱町役場,138.23553,36.754661
長野県,栄村,栄村役場,138.577359,36.987481
岐阜県,岐阜市,岐阜市役所,136.760657,35.423301
岐阜県,大垣市,大垣市役所,136.612753,35.359365
長野県,木島平村,木島平村役場,138.406696,36.858462
長野県,野沢温泉村,野沢温泉村役場,138.440456,36.922728
長野県,信濃町,信濃町役場,138.206991,36.806379
長野県,小川村,小川村役場,137.974801,36.617135
長野県,坂城町,坂城町役場,138.180106,36.461839
長野県,小布施町,小布施町役場,138.312146,36.697478
長野県,高山村,高山村役場,138.363261,36.67977
長野県,山ノ内町,山ノ内町役場,138.412621,36.744606
岐阜県,郡上市,郡上市役所,136.964368,35.748569
岐阜県,下呂市,下呂市役所,137.244061,35.805879
岐阜県,海津市,海津市役所,136.636612,35.22047
岐阜県,岐南町,岐南町役場,136.78262,35.389594
岐阜県,山県市,山県市役所,136.781401,35.506111
岐阜県,瑞穂市,瑞穂市役所,136.690784,35.391826
岐阜県,飛騨市,飛騨市役所,137.186246,36.238144
岐阜県,本巣市,本巣市役所,136.678771,35.483052
岐阜県,美濃加茂市,美濃加茂市役所,137.015664,35.440242
岐阜県,土岐市,土岐市役所,137.183205,35.352497
岐阜県,各務原市,各務原市役所,136.848393,35.398912
岐阜県,可児市,可児市役所,137.061075,35.426132
岐阜県,美濃市,美濃市役所,136.90757,35.544713
岐阜県,瑞浪市,瑞浪市役所,137.254639,35.36174
岐阜県,羽島市,羽島市役所,136.703349,35.31991
岐阜県,恵那市,恵那市役所,137.412817,35.44932
岐阜県,富加町,富加町役場,136.979707,35.484761
岐阜県,川辺町,川辺町役場,137.070605,35.486548
岐阜県,七宗町,七宗町役場,137.119946,35.54384
岐阜県,八百津町,八百津町役場,137.141499,35.475988
岐阜県,大野町,大野町役場,136.627636,35.470675
岐阜県,池田町,池田町役場,136.572851,35.4423
岐阜県,北方町,北方町役場,136.685972,35.436961
岐阜県,坂祝町,坂祝町役場,136.98537,35.426734
岐阜県,神戸町,神戸町役場,136.608517,35.417349
岐阜県,輪之内町,輪之内町役場,136.637444,35.285113
岐阜県,安八町,安八町役場,136.665415,35.335418
岐阜県,揖斐川町,揖斐川町役場,136.5682,35.486948
岐阜県,笠松町,笠松町役場,136.763192,35.367222
岐阜県,養老町,養老町役場,136.561359,35.308411
岐阜県,垂井町,垂井町役場,136.527095,35.370244
岐阜県,関ケ原町,関ケ原町役場,136.466976,35.365523
埼玉県,伊奈町,伊奈町役場,139.623877,35.999865
埼玉県,三芳町,三芳町役場,139.526514,35.828347
埼玉県,毛呂山町,毛呂山町役場,139.315954,35.941596
埼玉県,越生町,越生町役場,139.294202,35.964478
埼玉県,ふじみ野市,ふじみ野市役所,139.51982,35.879396
埼玉県,ふじみ野市,ふじみ野市役所出張所,139.510121,35.873186
埼玉県,白岡市,白岡市役所,139.676861,36.01907
埼玉県,白岡市,白岡市役所連絡所,139.666493,36.01809
埼玉県,幸手市,幸手市役所,139.725805,36.078089
埼玉県,鶴ヶ島市,鶴ヶ島市役所,139.393126,35.934523
埼玉県,日高市,日高市役所,139.33914,35.907748
埼玉県,吉川市,吉川市役所,139.841328,35.891124
埼玉県,富士見市,富士見市役所,139.549074,35.856759
埼玉県,三郷市,三郷市役所,139.872247,35.830132
埼玉県,蓮田市,蓮田市役所,139.6622,35.994504
埼玉県,坂戸市,坂戸市役所,139.402983,35.957262
埼玉県,美里町,美里町役場,139.18141,36.177104
埼玉県,神川町,神川町役場,139.101578,36.213901
埼玉県,上里町,上里町役場,139.14487,36.251615
埼玉県,寄居町,寄居町役場,139.193014,36.118348
埼玉県,皆野町,皆野町役場,139.098754,36.070845
埼玉県,長瀞町,長瀞町役場,139.10972,36.114787
埼玉県,小鹿野町,小鹿野町役場,139.008604,36.017138
埼玉県,東秩父村,東秩父村役場,139.194573,36.058148
埼玉県,吉見町,吉見町役場,139.45373,36.039853
埼玉県,鳩山町,鳩山町役場,139.334106,35.981468
埼玉県,ときがわ町,ときがわ町役場,139.296763,36.00857
埼玉県,横瀬町,横瀬町役場,139.100049,35.987286
埼玉県,滑川町,滑川町役場,139.360919,36.06599
埼玉県,嵐山町,嵐山町役場,139.320514,36.056568
埼玉県,小川町,小川町役場,139.261789,36.056657
埼玉県,川島町,川島町役場,139.481521,35.982039
千葉県,成田市,成田市役所,140.318781,35.776605
千葉県,佐倉市,佐倉市役所,140.223972,35.723441
千葉県,東金市,東金市役所,140.366115,35.559932
千葉県,旭市,旭市役所,140.64659,35.720454
千葉県,木更津市,木更津市役所,139.916884,35.375969
千葉県,松戸市,松戸市役所,139.903226,35.787652
千葉県,野田市,野田市役所,139.874828,35.955106
千葉県,茂原市,茂原市役所,140.28805,35.42854
千葉県,銚子市,銚子市役所,140.826791,35.734667
千葉県,市川市,市川市役所,139.931013,35.721914
千葉県,船橋市,船橋市役所,139.982621,35.694711
千葉県,館山市,館山市役所,139.870085,34.996608
埼玉県,宮代町,宮代町役場,139.723069,36.022593
埼玉県,杉戸町,杉戸町役場,139.736829,36.025618
埼玉県,松伏町,松伏町役場,139.815139,35.925751
千葉県,千葉市,千葉市役所,140.10638,35.607331
千葉県,四街道市,四街道市役所,140.167957,35.669713
千葉県,袖ケ浦市,袖ケ浦市役所,139.954353,35.429945
千葉県,八街市,八街市役所,140.317913,35.665859
千葉県,印西市,印西市役所,140.145765,35.832332
千葉県,鎌ケ谷市,鎌ケ谷市役所,140.000736,35.776765
千葉県,君津市,君津市役所,139.902561,35.330424
千葉県,富津市,富津市役所,139.857113,35.30414
千葉県,浦安市,浦安市役所,139.902187,35.653988
千葉県,流山市,流山市役所,139.902586,35.856287
千葉県,八千代市,八千代市役所,140.099915,35.722381
千葉県,我孫子市,我孫子市役所,140.028225,35.864162
千葉県,鴨川市,鴨川市役所,140.098805,35.114017
千葉県,習志野市,習志野市役所,140.024384,35.682932
千葉県,柏市,柏市役所,139.976199,35.868295
千葉県,勝浦市,勝浦市役所,140.320868,35.152211
千葉県,市原市,市原市役所,140.115594,35.497897
群馬県,上野村,上野村役場,138.777334,36.083135
群馬県,神流町,神流町役場,138.916991,36.116013
群馬県,下仁田町,下仁田町役場,138.789083,36.21247
群馬県,南牧村,南牧村役場,138.711406,36.158553
群馬県,安中市,安中市役所,138.887244,36.326298
群馬県,みどり市,みどり市役所,139.281076,36.394819
群馬県,榛東村,榛東村役場,138.967118,36.438647
群馬県,吉岡町,吉岡町役場,139.0097,36.447443
群馬県,館林市,館林市役所,139.542057,36.244841
群馬県,渋川市,渋川市役所,139.000394,36.48948
群馬県,藤岡市,藤岡市役所,139.074564,36.258509
群馬県,富岡市,富岡市役所,138.889954,36.259852
群馬県,桐生市,桐生市役所,139.330646,36.40521
群馬県,伊勢崎市,伊勢崎市役所,139.19696,36.311341
群馬県,太田市,太田市役所,139.37536,36.291127
群馬県,沼田市,沼田市役所,139.044074,36.646078
群馬県,板倉町,板倉町役場,139.610271,36.222955
群馬県,明和町,明和町役場,139.534228,36.211283
群馬県,千代田町,千代田町役場,139.442437,36.217754
群馬県,大泉町,大泉町役場,139.404843,36.247862
群馬県,川場村,川場村役場,139.106512,36.694683
群馬県,昭和村,昭和村役場,139.065881,36.639761
群馬県,みなかみ町,みなかみ町役場,138.999055,36.67865
群馬県,玉村町,玉村町役場,139.114916,36.304435
群馬県,草津町,草津町役場,138.596127,36.620711
群馬県,高山村,高山村役場,138.943477,36.620809
群馬県,東吾妻町,東吾妻町役場,138.825563,36.571414
群馬県,片品村,片品村役場,139.225241,36.772549
群馬県,甘楽町,甘楽町役場,138.921752,36.243009
群馬県,中之条町,中之条町役場,138.841075,36.589843
群馬県,長野原町,長野原町役場,138.637572,36.552434
群馬県,嬬恋村,嬬恋村役場,138.530298,36.516735
埼玉県,東松山市,東松山市役所,139.39995,36.042162
埼玉県,春日部市,春日部市役所,139.752409,35.975305
埼玉県,狭山市,狭山市役所,139.412227,35.852907
埼玉県,羽生市,羽生市役所,139.548592,36.172667
埼玉県,飯能市,飯能市役所,139.327791,35.85576
埼玉県,加須市,双葉町役場埼玉支所（,139.574924,36.102061
埼玉県,加須市,加須市役所,139.601775,36.131438
埼玉県,本庄市,本庄市役所,139.190629,36.243329
埼玉県,川口市,川口市役所,139.724171,35.807741
埼玉県,行田市,行田市役所,139.455646,36.138951
埼玉県,秩父市,秩父市役所,139.085475,35.991681
埼玉県,所沢市,所沢市役所,139.468613,35.799672
群馬県,邑楽町,邑楽町役場,139.4623,36.252392
埼玉県,さいたま市,さいたま市役所,139.645502,35.861515
埼玉県,川越市,川越市役所,139.48584,35.925112
埼玉県,熊谷市,熊谷市役所,139.388664,36.147362
埼玉県,桶川市,桶川市役所,139.558177,36.002966
埼玉県,久喜市,久喜市役所,139.666838,36.062059
埼玉県,北本市,北本市役所,139.53024,36.027026
埼玉県,八潮市,八潮市役所,139.839175,35.822539
埼玉県,朝霞市,朝霞市役所,139.593919,35.797255
埼玉県,志木市,志木市役所,139.58023,35.836614
埼玉県,和光市,和光市役所,139.605693,35.781104
埼玉県,新座市,新座市役所,139.56533,35.793497
埼玉県,越谷市,越谷市役所,139.790943,35.891087
埼玉県,蕨市,蕨市役所,139.679758,35.825576
埼玉県,戸田市,戸田市役所,139.677931,35.817635
埼玉県,入間市,入間市役所,139.391058,35.835769
埼玉県,鴻巣市,鴻巣市役所,139.522172,36.065758
埼玉県,深谷市,深谷市役所,139.28147,36.197466
埼玉県,上尾市,上尾市役所,139.593203,35.977408
埼玉県,草加市,草加市役所,139.805327,35.825371
神奈川県,厚木市,厚木市役所,139.362442,35.443049
神奈川県,大和市,大和市役所,139.45795,35.487515
神奈川県,伊勢原市,伊勢原市役所,139.314906,35.402985
神奈川県,海老名市,海老名市役所,139.390803,35.446449
神奈川県,茅ヶ崎市,茅ヶ崎市役所,139.404702,35.333879
神奈川県,逗子市,逗子市役所,139.580414,35.295592
神奈川県,三浦市,三浦市役所,139.620765,35.144176
神奈川県,秦野市,秦野市役所,139.219946,35.3748
神奈川県,平塚市,平塚市役所,139.349412,35.335502
神奈川県,鎌倉市,鎌倉市役所,139.54669,35.319228
神奈川県,藤沢市,藤沢市役所,139.491116,35.33894
神奈川県,小田原市,小田原市役所,139.152355,35.264694
神奈川県,横浜市,横浜市役所,139.637954,35.444035
神奈川県,川崎市,川崎市役所,139.703012,35.530806
神奈川県,相模原市,相模原市役所,139.373268,35.571376
神奈川県,横須賀市,横須賀市役所,139.672284,35.281276
神奈川県,箱根町,箱根町役場,139.106886,35.232301
神奈川県,真鶴町,真鶴町役場,139.137233,35.158399
神奈川県,湯河原町,湯河原町役場,139.108336,35.147931
神奈川県,愛川町,愛川町役場,139.32172,35.528746
神奈川県,大井町,大井町役場,139.156649,35.326619
神奈川県,松田町,松田町役場,139.139337,35.348199
神奈川県,山北町,山北町役場,139.083806,35.360631
神奈川県,開成町,開成町役場,139.123183,35.33643
神奈川県,寒川町,寒川町役場,139.384188,35.372963
神奈川県,大磯町,大磯町役場,139.311348,35.30694
神奈川県,二宮町,二宮町役場,139.255525,35.299494
神奈川県,中井町,中井町役場,139.218766,35.330751
神奈川県,座間市,座間市役所,139.407637,35.48864
神奈川県,南足柄市,南足柄市役所,139.099729,35.320633
神奈川県,綾瀬市,綾瀬市役所,139.426348,35.437161
神奈川県,葉山町,葉山町役場,139.586275,35.272025
新潟県,糸魚川市,糸魚川市役所,137.862658,37.039025
新潟県,妙高市,妙高市役所,138.253485,37.025265
新潟県,五泉市,五泉市役所,139.182568,37.744483
新潟県,上越市,上越市役所,138.236039,37.147873
新潟県,十日町市,十日町市役所,138.75571,37.127588
新潟県,見附市,見附市役所,138.912724,37.531496
新潟県,村上市,村上市役所,139.48004,38.22399
新潟県,燕市,燕市役所,138.882249,37.673149
新潟県,柏崎市,柏崎市役所,138.558835,37.371968
新潟県,新発田市,新発田市役所,139.327898,37.950883
新潟県,小千谷市,小千谷市役所,138.795097,37.31435
新潟県,加茂市,加茂市役所,139.04022,37.666335
神奈川県,清川村,清川村役場,139.276374,35.48233
新潟県,新潟市,新潟市役所,139.036402,37.916128
新潟県,長岡市,長岡市役所,138.851224,37.446587
新潟県,三条市,三条市役所,138.9617,37.636768
新潟県,刈羽村,刈羽村役場,138.622442,37.422361
新潟県,関川村,関川村役場,139.564957,38.089412
新潟県,粟島浦村,粟島浦村役場,139.25436,38.468213
富山県,富山市,富山市役所,137.213449,36.695982
新潟県,阿賀町,阿賀町役場,139.458781,37.675487
新潟県,出雲崎町,出雲崎町役場,138.709361,37.530715
新潟県,湯沢町,湯沢町役場,138.817424,36.934007
新潟県,津南町,津南町役場,138.652547,37.014313
新潟県,胎内市,胎内市役所,139.41035,38.059708
新潟県,聖籠町,聖籠町役場,139.274374,37.974526
新潟県,弥彦村,弥彦村役場,138.855252,37.691007
新潟県,田上町,田上町役場,139.057993,37.698857
新潟県,阿賀野市,阿賀野市役所,139.226002,37.834509
新潟県,佐渡市,佐渡市役所,138.368138,38.018302
新潟県,魚沼市,魚沼市役所,138.961434,37.230103
新潟県,南魚沼市,南魚沼市役所,138.876081,37.065522
千葉県,東庄町,東庄町役場,140.668786,35.83715
千葉県,九十九里町,九十九里町役場,140.44025,35.535065
千葉県,芝山町,芝山町役場,140.414255,35.693064
千葉県,横芝光町,横芝光町役場,140.504396,35.665609
千葉県,酒々井町,酒々井町役場,140.269483,35.724751
千葉県,栄町,栄町役場,140.243945,35.840866
千葉県,神崎町,神崎町役場,140.405326,35.901611
千葉県,多古町,多古町役場,140.467727,35.735592
千葉県,香取市,香取市役所,140.499248,35.89773
千葉県,山武市,山武市役所,140.413531,35.602992
千葉県,いすみ市,いすみ市役所,140.385117,35.253887
千葉県,大網白里市,大網白里市役所,140.320963,35.521708
千葉県,白井市,白井市役所,140.056372,35.791503
千葉県,富里市,富里市役所,140.343071,35.72681
千葉県,南房総市,南房総市役所,139.839997,35.043147
千葉県,匝瑳市,匝瑳市役所,140.564356,35.707914
東京都,三鷹市,三鷹市役所,139.559883,35.683308
東京都,青梅市,青梅市役所,139.274994,35.788171
東京都,府中市,府中市役所,139.477663,35.668921
東京都,昭島市,昭島市役所,139.353773,35.705705
千葉県,鋸南町,鋸南町役場,139.835645,35.111131
東京都,八王子市,八王子市役所,139.316075,35.66657
東京都,立川市,立川市役所,139.407846,35.713981
東京都,武蔵野市,武蔵野市役所,139.565938,35.717837
千葉県,長柄町,長柄町役場,140.227073,35.431152
千葉県,長南町,長南町役場,140.237039,35.386423
千葉県,大多喜町,大多喜町役場,140.245419,35.284822
千葉県,御宿町,御宿町役場,140.348785,35.191484
千葉県,一宮町,一宮町役場,140.368734,35.372812
千葉県,睦沢町,睦沢町役場,140.319275,35.361091
千葉県,長生村,長生村役場,140.354058,35.412179
千葉県,白子町,白子町役場,140.374253,35.45434
東京都,東久留米市,東久留米市役所,139.529673,35.757992
東京都,武蔵村山市,武蔵村山市役所,139.387421,35.754906
東京都,多摩市,多摩市役所,139.446366,35.636959
東京都,稲城市,稲城市役所,139.504603,35.637938
東京都,福生市,福生市役所,139.326744,35.738601
東京都,狛江市,狛江市役所,139.578696,35.634814
東京都,東大和市,東大和市役所,139.426591,35.745328
東京都,清瀬市,清瀬市役所,139.526422,35.785761
東京都,日野市,日野市役所,139.394981,35.671347
東京都,東村山市,東村山市役所,139.468484,35.754624
東京都,国分寺市,国分寺市役所,139.462252,35.710943
東京都,国立市,国立市役所,139.441366,35.683912
東京都,調布市,調布市役所,139.540683,35.650628
東京都,町田市,町田市役所,139.438527,35.546559
東京都,小金井市,小金井市役所,139.502989,35.699479
東京都,小平市,小平市役所,139.477474,35.728496
東京都,御蔵島村,御蔵島村役場,139.596009,33.897156
東京都,八丈町,八丈町役場,139.790927,33.109413
東京都,青ヶ島村,青ヶ島村役場,139.763337,32.466537
東京都,小笠原村,小笠原村役場,142.191904,27.09438
東京都,利島村,利島村役場,139.282584,34.529354
東京都,新島村,新島村役場,139.256556,34.377138
東京都,神津島村,神津島村役場,139.134426,34.205371
東京都,三宅村,三宅村役場,139.479747,34.075779
東京都,日の出町,日の出町役場,139.257405,35.742115
東京都,檜原村,檜原村役場,139.148852,35.72684
東京都,奥多摩町,奥多摩町役場,139.096214,35.80952
東京都,大島町,大島町役場,139.355619,34.750058
東京都,羽村市,羽村市役所,139.311042,35.767168
東京都,あきる野市,あきる野市役所,139.294046,35.728959
東京都,西東京市,西東京市役所,139.538159,35.725499
東京都,瑞穂町,瑞穂町役場,139.354054,35.771989
山形県,上山市,上山市役所,140.26783,38.149562
山形県,村山市,村山市役所,140.38038,38.483352
山形県,長井市,長井市役所,140.040535,38.107486
山形県,天童市,天童市役所,140.377802,38.362177
山形県,鶴岡市,鶴岡市役所,139.826725,38.727183
山形県,酒田市,酒田市役所,139.836513,38.914386
山形県,新庄市,新庄市役所,140.301664,38.76496
山形県,寒河江市,寒河江市役所,140.276068,38.380954
秋田県,羽後町,羽後町役場,140.412881,39.199323
秋田県,東成瀬村,東成瀬村役場,140.648892,39.179185
山形県,山形市,山形市役所,140.339605,38.255436
山形県,米沢市,米沢市役所,140.116683,37.922242
秋田県,八郎潟町,八郎潟町役場,140.073335,39.949355
秋田県,井川町,井川町役場,140.081265,39.914188
秋田県,大潟村,大潟村役場,139.960064,40.017788
秋田県,美郷町,美郷町役場,140.582127,39.461633
山形県,舟形町,舟形町役場,140.319988,38.691417
山形県,真室川町,真室川町役場,140.252367,38.857899
山形県,大蔵村,大蔵村役場,140.230368,38.704121
山形県,鮭川村,鮭川村役場,140.222007,38.796455
山形県,大江町,大江町役場,140.206793,38.380713
山形県,大石田町,大石田町役場,140.372647,38.593877
山形県,金山町,金山町役場,140.339367,38.88344
山形県,最上町,最上町役場,140.519359,38.758467
山形県,中山町,中山町役場,140.283051,38.333122
山形県,河北町,河北町役場,140.31431,38.426276
山形県,西川町,西川町役場,140.147661,38.426487
山形県,朝日町,朝日町役場,140.145924,38.299293
山形県,東根市,東根市役所,140.391021,38.431292
山形県,尾花沢市,尾花沢市役所,140.405693,38.60062
山形県,南陽市,南陽市役所,140.148309,38.055116
山形県,山辺町,山辺町役場,140.26218,38.289217
福島県,会津若松市,会津若松市役所,139.929707,37.494842
福島県,会津若松市,大熊町役場会津若松出,139.928077,37.490089
福島県,郡山市,郡山市役所,140.35965,37.400455
福島県,郡山市,富岡町役場郡山事務所,140.320167,37.395435
山形県,遊佐町,遊佐町役場,139.907338,39.014585
福島県,福島市,福島市役所,140.473269,37.760759
福島県,福島市,浪江町役場福島出張所,140.473944,37.760918
福島県,福島市,飯舘村役場飯野出張所,140.537566,37.657257
山形県,白鷹町,白鷹町役場,140.098571,38.183069
山形県,飯豊町,飯豊町役場,139.987617,38.045714
山形県,三川町,三川町役場,139.849612,38.794529
山形県,庄内町,庄内町役場,139.904723,38.849845
山形県,戸沢村,戸沢村役場,140.143569,38.737601
山形県,高畠町,高畠町役場,140.189113,38.002745
山形県,川西町,川西町役場,140.045787,38.004482
山形県,小国町,小国町役場,139.743333,38.061391
福島県,二本松市,大熊町役場中通り連絡,140.430221,37.585597
福島県,二本松市,浪江町役場二本松事務,140.449028,37.570352
福島県,田村市,田村市役所,140.569098,37.441366
福島県,南相馬市,南相馬市役所,140.957237,37.642197
福島県,須賀川市,須賀川市役所,140.354272,37.289441
福島県,喜多方市,喜多方市役所,139.874484,37.651134
福島県,相馬市,相馬市役所,140.919628,37.796525
福島県,二本松市,二本松市役所,140.431199,37.584783
福島県,いわき市,双葉町役場いわき事務,140.800628,36.921876
福島県,いわき市,双葉町役場いわき南台,140.749188,36.935671
福島県,いわき市,浪江町役場いわき出張,140.889636,37.05254
福島県,白河市,白河市役所,140.210923,37.126379
福島県,郡山市,双葉町役場郡山支所（,140.360011,37.402415
福島県,いわき市,いわき市役所,140.887687,37.050456
福島県,いわき市,楢葉町役場いわき出張,140.911934,37.018192
福島県,いわき市,富岡町役場いわき支所,140.885597,37.050191
宮城県,塩竈市,塩竈市役所,141.02203,38.31436
宮城県,気仙沼市,気仙沼市役所,141.570044,38.908127
宮城県,白石市,白石市役所,140.619888,38.002467
宮城県,名取市,名取市役所,140.891849,38.171501
岩手県,洋野町,洋野町役場,141.71865,40.408298
岩手県,一戸町,一戸町役場,141.29546,40.212733
宮城県,仙台市,仙台市役所,140.869617,38.268008
宮城県,石巻市,石巻市役所,141.302906,38.434457
岩手県,普代村,普代村役場,141.886014,40.005164
岩手県,軽米町,軽米町役場,141.460349,40.326678
岩手県,野田村,野田村役場,141.817674,40.110272
岩手県,九戸村,九戸村役場,141.418982,40.211356
岩手県,大槌町,大槌町役場,141.899731,39.358196
岩手県,山田町,山田町役場,141.948923,39.467619
岩手県,岩泉町,岩泉町役場,141.796675,39.843204
岩手県,田野畑村,田野畑村役場,141.888864,39.930454
宮城県,柴田町,柴田町役場,140.765798,38.056599
宮城県,川崎町,川崎町役場,140.643188,38.177751
宮城県,丸森町,丸森町役場,140.765365,37.911536
宮城県,亘理町,亘理町役場,140.852564,38.037765
宮城県,蔵王町,蔵王町役場,140.65868,38.098128
宮城県,七ヶ宿町,七ケ宿町役場,140.441615,37.993063
宮城県,大河原町,大河原町役場,140.730774,38.049412
宮城県,村田町,村田町役場,140.722404,38.118589
宮城県,栗原市,栗原市役所,141.021508,38.730062
宮城県,東松島市,東松島市役所,141.210278,38.426134
宮城県,大崎市,大崎市役所,140.955565,38.577132
宮城県,富谷市,富谷町役場,140.895485,38.399918
宮城県,角田市,角田市役所,140.781543,37.977016
宮城県,多賀城市,多賀城市役所,141.004369,38.293803
宮城県,岩沼市,岩沼市役所,140.869949,38.104303
宮城県,登米市,登米市役所,141.18772,38.691856
宮城県,南三陸町,南三陸町役場,141.460867,38.679144
秋田県,秋田市,秋田市役所,140.102512,39.719929
秋田県,能代市,能代市役所,140.026641,40.212131
秋田県,横手市,横手市役所,140.566636,39.313777
宮城県,加美町,加美町役場,140.854759,38.57177
宮城県,涌谷町,涌谷町役場,141.128105,38.539704
宮城県,美里町,美里町役場,141.056717,38.5444
宮城県,女川町,女川町役場,141.444435,38.445533
宮城県,大和町,大和町役場,140.886309,38.43733
宮城県,大郷町,大郷町役場,141.00446,38.424244
宮城県,大衡村,大衡村役場,140.879982,38.467278
宮城県,色麻町,色麻町役場,140.849876,38.548921
宮城県,山元町,山元町役場,140.877529,37.962405
宮城県,松島町,松島町役場,141.067291,38.380149
宮城県,七ヶ浜町,七ヶ浜町役場,141.059143,38.304554
宮城県,利府町,利府町役場,140.975793,38.330355
秋田県,藤里町,藤里町役場,140.261879,40.278399
